year,region,crop,area_ha,production_ton,yield_kgha,source,crop_en,wheat_hrw_usd_t,wheat_srw_usd_t,barley_usd_t,maize_usd_t,rapeseed_oil_usd_t,sunflower_oil_usd_t,soybean_oil_usd_t,palm_oil_usd_t,dap_fertilizer_usd_t,urea_fertilizer_usd_t,gs_t2m_kelvin,gs_precip_m,gs_pot_evap_m,gs_soil_water_l1,gs_soil_water_l2,gs_solar_rad_jm2,gs_t2m_celsius,gs_precip_mm,gs_pot_evap_mm,gs_solar_rad_mjm2,soil_bdod,soil_cec,soil_clay,soil_nitrogen,soil_phh2o,soil_sand,soil_silt,soil_soc,yield_kgha_lag1,yield_kgha_lag2,yield_kgha_lag3,yield_kgha_roll3,yield_kgha_roll5,wheat_price_lag1,wheat_price_lag2,wheat_price_lag3
1997,Акмолинская область,Пшеница,,1675300.0,560.0,stat_gov_kz_real,Wheat,159.48416666666665,143.64833333333334,97.23833333333332,117.09166666666664,,,564.75,545.8333333333334,186.98958333333331,117.49375,289.0044009928392,0.0009752120048686,-0.0075847002625326,0.2766567016032366,0.2732509295749538,18893177.6412589,15.853333333333332,29.92333333333333,231.53166666666667,576.4536666666667,1.0423529411764707,34.688235294117646,26.17058823529412,4.888235294117647,7.0,41.75294117647059,32.076470588235296,61.26470588235294,710.0,600.0,590.0,633.3333333333331,928.0,207.6,176.9825,149.72916666666666
1998,Акмолинская область,Пшеница,,903700.0,360.0,stat_gov_kz_real,Wheat,126.12666666666668,111.515,85.05333333333333,101.98666666666666,,,625.9166666666666,671.0833333333334,186.86319444444416,83.21666666666667,288.83009798572283,0.0010475480592592,-0.0076466506391867,0.2799554650461078,0.2718331940725227,19291600.86951696,15.678333333333336,31.91,233.9033333333333,589.2715,1.0423529411764707,34.688235294117646,26.17058823529412,4.888235294117647,7.0,41.75294117647059,32.076470588235296,61.26470588235294,560.0,710.0,600.0,623.3333333333331,686.0,159.48416666666665,207.6,176.9825
1999,Акмолинская область,Пшеница,2358.7,3013399.9999999995,1300.0,stat_gov_kz_real,Wheat,112.0425,96.27833333333332,75.93833333333333,90.21666666666664,,,426.4683333333333,436.0,171.1,65.94236111111083,287.91882916991966,0.0015261135695581,-0.0068473304165252,0.3049673180623376,0.2960342309769855,18512508.022182222,14.768333333333333,46.571666666666665,209.4766666666667,565.4951666666667,1.0423529411764707,34.688235294117646,26.17058823529412,4.888235294117647,7.0,41.75294117647059,32.076470588235296,61.26470588235294,360.0,560.0,710.0,543.3333333333331,564.0,126.12666666666668,159.48416666666665,207.6
2000,Акмолинская область,Пшеница,2776.6,2119200.0,760.0,stat_gov_kz_real,Wheat,114.0875,98.91416666666667,77.23416666666667,88.53416666666668,,,338.14000000000004,310.25,147.66875000000002,100.92291666666668,288.3580851055727,0.0015042011602884,-0.0069634538916046,0.3043780031375253,0.2939117146096706,18417993.28256339,15.21,45.97666666666667,212.6483333333333,562.1255,1.0423529411764707,34.688235294117646,26.17058823529412,4.888235294117647,7.0,41.75294117647059,32.076470588235296,61.26470588235294,1300.0,360.0,560.0,739.9999999999999,706.0,112.0425,126.12666666666668,159.48416666666665
2001,Акмолинская область,Пшеница,2862.8,3071609.4000000004,1080.0,stat_gov_kz_real,Wheat,126.80833333333334,107.72416666666668,93.93666666666668,89.64083333333333,,,353.235,287.4583333333333,143.5097222222225,96.4534722222225,288.07892200888824,0.0015830853355426,-0.0068109448065982,0.3112561284516307,0.3008343275631232,18564968.265211128,14.926666666666668,48.35,208.145,566.87,1.0423529411764707,34.688235294117646,26.17058823529412,4.888235294117647,7.0,41.75294117647059,32.076470588235296,61.26470588235294,760.0,1300.0,360.0,806.6666666666665,738.0,114.0875,112.0425,126.12666666666668
2002,Акмолинская область,Пшеница,3158.0,2750100.000000001,869.9999999999999,stat_gov_kz_real,Wheat,148.0775,129.9575,108.9675,99.27083333333331,489.8372727272727,577.6666666666666,461.71,410.895,152.19375,94.41875,287.2380545380849,0.0014021943687058,-0.0065191763578387,0.3134138039888539,0.3091917425550065,18535725.229287133,14.088333333333331,42.803333333333335,199.22166666666664,566.0241666666667,1.0423529411764707,34.688235294117646,26.17058823529412,4.888235294117647,7.0,41.75294117647059,32.076470588235296,61.26470588235294,1080.0,760.0,1300.0,1046.6666666666665,812.0,126.80833333333334,114.0875,112.0425
2003,Акмолинская область,Пшеница,2987.9,2680099.9999999995,900.0,stat_gov_kz_real,Wheat,146.1431,138.57684166666667,104.74049416666666,105.37007583333332,593.5833333333334,593.3333333333334,558.585,476.7033333333334,171.665625,138.18541666666667,288.397750949084,0.0014391817896859,-0.0065342163837604,0.3103937068692785,0.3012298001622107,18470052.648770448,15.246666666666668,43.98666666666667,199.61,563.7671666666666,1.0423529411764707,34.688235294117646,26.17058823529412,4.888235294117647,7.0,41.75294117647059,32.076470588235296,61.26470588235294,869.9999999999999,1080.0,760.0,903.3333333333331,874.0,148.0775,126.80833333333334,114.0875
2004,Акмолинская область,Пшеница,3192227.0,2215348.2,710.0,stat_gov_kz_real,Wheat,156.88168008749,144.44395972875,98.988547595,111.80347966666666,679.4158333333334,684.0833333333334,618.2258333333333,499.2808333333333,204.74375,174.91458333333333,289.07454905538305,0.0011998382443893,-0.0076172471544596,0.2808802651935478,0.2762938615438061,19002265.512737133,15.923333333333332,36.58166666666667,232.74,580.3665,1.0423529411764707,34.688235294117646,26.17058823529412,4.888235294117647,7.0,41.75294117647059,32.076470588235296,61.26470588235294,900.0,869.9999999999999,1080.0,949.9999999999999,982.0,146.1431,148.0775,126.80833333333334
2005,Акмолинская область,Пшеница,3262823.0,2621909.4000000004,830.0000000000001,stat_gov_kz_real,Wheat,152.35059374973665,135.7200173296875,95.07712917583336,98.67179116666668,675.1541666666667,677.3333333333334,544.5933333333334,450.5641666666667,226.7854166666667,217.35208333333333,288.63480005223363,0.00138358833721,-0.0066087520492265,0.3026042133442991,0.2958003679733106,18880213.670109417,15.485,42.385,201.98833333333332,576.2168333333333,1.0423529411764707,34.688235294117646,26.17058823529412,4.888235294117647,7.0,41.75294117647059,32.076470588235296,61.26470588235294,710.0,900.0,869.9999999999999,826.6666666666665,864.0,156.88168008749,146.1431,148.0775
2006,Акмолинская область,Пшеница,3320589.0,3060113.4600000004,950.0,stat_gov_kz_real,Wheat,192.04335668599836,158.96785216265667,116.615095175,121.85101775,791.0241666666667,658.0,599.335,508.2991666666667,229.8715277777775,222.1388888888892,288.6804138491329,0.0012553620483014,-0.0073385665572734,0.2822957045860962,0.2735768737728408,18433279.43179878,15.53,38.21666666666667,224.13333333333333,563.055,1.0423529411764707,34.688235294117646,26.17058823529412,4.888235294117647,7.0,41.75294117647059,32.076470588235296,61.26470588235294,830.0000000000001,710.0,900.0,813.3333333333331,878.0,152.35059374973665,156.88168008749,146.1431
2007,Акмолинская область,Пшеница,3487311.0,3942025.310000001,1140.0,stat_gov_kz_real,Wheat,255.20611049679837,238.587672411,172.38121729166664,163.66491446666666,964.2283333333334,1021.9166666666666,886.0566666666667,816.6866666666666,391.9625,307.1076388888892,288.97993119027745,0.0013226882401481,-0.0070575025253719,0.2951412214379525,0.2897669664420045,18859377.31730798,15.831666666666663,40.45,215.6083333333333,575.8951666666667,1.0423529411764707,34.688235294117646,26.17058823529412,4.888235294117647,7.0,41.75294117647059,32.076470588235296,61.26470588235294,950.0,830.0000000000001,710.0,829.9999999999999,852.0,192.04335668599836,152.35059374973665,156.88168008749
2008,Акмолинская область,Пшеница,3664724.6,2620380.95,740.0,stat_gov_kz_real,Wheat,326.03004623959333,271.5203279291592,200.51552770252167,223.1168277333333,1326.0408333333332,1498.9166666666667,1260.8108333333332,1042.9233333333334,861.61875,514.9791666666666,289.14735601844075,0.001124581778192,-0.0075998415840403,0.2717217600600177,0.2635936070116423,19265657.920354065,15.998333333333337,34.31666666666667,232.25,588.3445,1.0423529411764707,34.688235294117646,26.17058823529412,4.888235294117647,7.0,41.75294117647059,32.076470588235296,61.26470588235294,1140.0,950.0,830.0000000000001,973.3333333333331,906.0,255.20611049679837,192.04335668599836,152.35059374973665
2009,Акмолинская область,Пшеница,4074357.4,4413770.5,1090.0,stat_gov_kz_real,Wheat,224.06988173743412,185.953589925,128.32218617003,165.50963333333334,871.9008333333333,854.6666666666666,853.065,741.1458333333334,288.46875,251.07916666666665,287.99329217310293,0.0014169050242113,-0.00700104032969,0.2976502864019232,0.2869529529234354,18624079.69238663,14.843333333333334,43.41666666666666,213.87166666666667,568.6421666666666,1.0423529411764707,34.688235294117646,26.17058823529412,4.888235294117647,7.0,41.75294117647059,32.076470588235296,61.26470588235294,740.0,1140.0,950.0,943.3333333333331,874.0,326.03004623959333,255.20611049679837,192.04335668599836
2010,Акмолинская область,Пшеница,4080365.1,1968791.08,510.0,stat_gov_kz_real,Wheat,223.5821054048625,229.67709914285751,158.38666512309334,185.9142083333333,1011.6566666666666,1074.3333333333333,1000.8558333333334,933.0233333333332,456.4270833333333,288.90416666666664,289.39487594539145,0.0007173384998622,-0.0081476156826346,0.2556810146852953,0.2575253695138664,20296956.47357266,16.245,21.953333333333333,248.86166666666668,619.5306666666667,1.0423529411764707,34.688235294117646,26.17058823529412,4.888235294117647,7.0,41.75294117647059,32.076470588235296,61.26470588235294,1090.0,740.0,1140.0,989.9999999999999,950.0,224.06988173743412,326.03004623959333,255.20611049679837
2011,Акмолинская область,Пшеница,3960405.7,6052081.5,1550.0,stat_gov_kz_real,Wheat,316.2641325585392,285.9133463029892,207.1969187051708,291.68407333333334,1362.82,1597.7091666666663,1297.66,1193.37,516.2875,398.92291666666665,288.9216230569704,0.0014601070203489,-0.0070899073681482,0.2909694036095574,0.2833584905739212,18794073.85085056,15.773333333333332,44.56666666666666,216.66333333333333,573.933,1.0423529411764707,34.688235294117646,26.17058823529412,4.888235294117647,7.0,41.75294117647059,32.076470588235296,61.26470588235294,510.0,1090.0,740.0,779.9999999999999,886.0,223.5821054048625,224.06988173743412,326.03004623959333
2012,Акмолинская область,Пшеница,3935361.4,2552481.67,696.1700000000001,stat_gov_kz_real,Wheat,313.2422696110684,295.3661879274459,240.28063808774667,298.41696413768085,1237.7083333333333,1447.6450000000002,1225.6025,1043.3975,480.23819444444416,398.6006944444442,290.93738155470345,0.0010507578964652,-0.0080993232349013,0.2612914912837039,0.2573745081478069,19641224.144156728,17.788333333333334,32.123333333333335,247.46833333333333,599.8488333333333,1.0423529411764707,34.688235294117646,26.17058823529412,4.888235294117647,7.0,41.75294117647059,32.076470588235296,61.26470588235294,1550.0,510.0,1090.0,1049.9999999999998,1006.0,316.2641325585392,223.5821054048625,224.06988173743412
2013,Акмолинская область,Пшеница,3796225.72,3786784.2,1003.95,stat_gov_kz_real,Wheat,312.2478668979183,276.733461739185,203.00875833333248,259.38922323787915,1084.2666666666669,1155.4075,1055.3933333333332,870.7258333333333,410.97291666666666,339.6145833333333,288.2797983402536,0.0016535991296397,-0.0068201682835203,0.3102898914991443,0.3057897520317299,18460322.17355969,15.13,50.803333333333335,208.11,563.3321666666667,1.0423529411764707,34.688235294117646,26.17058823529412,4.888235294117647,7.0,41.75294117647059,32.076470588235296,61.26470588235294,696.1700000000001,1550.0,510.0,918.7233333333332,917.234,313.2422696110684,316.2641325585392,223.5821054048625
2014,Акмолинская область,Пшеница,3663439.34,3936570.078,1090.0,stat_gov_kz_real,Wheat,284.8859214,245.21163752025,145.90297638888916,192.8812195333333,911.6633333333334,920.2958333333332,905.9691666666666,837.4691666666666,429.5864583333334,308.4375,288.377987821669,0.0011481597550606,-0.0075099680184316,0.2770251277388499,0.2742088987656154,19137151.863283142,15.228333333333332,35.160000000000004,229.425,584.1971666666667,1.0423529411764707,34.688235294117646,26.17058823529412,4.888235294117647,7.0,41.75294117647059,32.076470588235296,61.26470588235294,1003.95,696.1700000000001,1550.0,1083.3733333333332,970.024,312.2478668979183,313.2422696110684,316.2641325585392
2015,Акмолинская область,Пшеница,3660565.4,3872557.496,1080.0,stat_gov_kz_real,Wheat,204.449128614,206.37664030275,121.33064930555668,169.75022306666668,784.6475,888.4775,755.6325,663.3908333333333,416.62395833333335,277.9375,288.68033360979234,0.00132469694655,-0.0071580944485533,0.2993542451750579,0.2902930132679188,18980036.87247777,15.53,40.525,218.8066666666667,579.2955000000001,1.0423529411764707,34.688235294117646,26.17058823529412,4.888235294117647,7.0,41.75294117647059,32.076470588235296,61.26470588235294,1090.0,1003.95,696.1700000000001,930.04,970.024,284.8859214,312.2478668979183,313.2422696110684
2016,Акмолинская область,Пшеница,3855877.33,4261588.8,1110.0,stat_gov_kz_real,Wheat,166.63254345,176.30378359124998,103.91568229166752,159.1608872,827.7416666666667,867.3208333333333,814.9941666666667,735.7033333333334,315.81354166666665,194.1291666666667,289.3174390902713,0.0014573630123714,-0.0069543573753669,0.294249706853587,0.2916540603179201,18756816.40351812,16.166666666666668,44.406666666666666,212.52,573.0355,1.0423529411764707,34.688235294117646,26.17058823529412,4.888235294117647,7.0,41.75294117647059,32.076470588235296,61.26470588235294,1080.0,1090.0,1003.95,1057.9833333333333,1084.024,204.449128614,284.8859214,312.2478668979183
2017,Акмолинская область,Пшеница,3719397.8,4006074.6,1090.0,stat_gov_kz_real,Wheat,174.195615525,178.18260991725,97.63863923611082,154.53153846666666,879.8158333333334,817.8850000000001,850.3966666666666,750.8133333333334,323.02708333333334,213.875,288.9705927351684,0.0011114836197021,-0.0075440171387582,0.2825224864271158,0.2781774573929977,19382244.038613398,15.821666666666667,33.946666666666665,230.57,591.9103333333334,1.0423529411764707,34.688235294117646,26.17058823529412,4.888235294117647,7.0,41.75294117647059,32.076470588235296,61.26470588235294,1110.0,1080.0,1090.0,1093.3333333333333,996.024,166.63254345,204.449128614,284.8859214
2018,Акмолинская область,Пшеница,3598995.3,3994820.01,1111.94,stat_gov_kz_real,Wheat,209.9288346,203.89093102725,125.88533298611252,164.4145468,830.0308333333332,765.4966666666666,789.1175,638.6558333333334,393.425,249.4495833333333,287.5128957712755,0.0014503846345327,-0.0069442679131643,0.3086804201389621,0.3001793099058934,18310602.204555143,14.363333333333337,44.34,212.23666666666668,559.1358333333334,1.0423529411764707,34.688235294117646,26.17058823529412,4.888235294117647,7.0,41.75294117647059,32.076470588235296,61.26470588235294,1090.0,1110.0,1080.0,1093.3333333333333,1074.79,174.195615525,166.63254345,204.449128614
2019,Акмолинская область,Пшеница,3621208.7,3293610.2800000003,919.21,stat_gov_kz_real,Wheat,201.692128575,211.27579630275,128.06698819444333,170.07008806666667,857.1866666666666,741.1033333333334,765.44,601.3666666666667,306.355,245.28166666666667,288.51084568493604,0.0011711310170603,-0.0076537846395652,0.2814676492717734,0.2726801280476322,19254150.837210964,15.361666666666666,35.598333333333336,234.22166666666664,588.3721666666667,1.0423529411764707,34.688235294117646,26.17058823529412,4.888235294117647,7.0,41.75294117647059,32.076470588235296,61.26470588235294,1111.94,1090.0,1110.0,1103.9799999999998,1096.3880000000001,209.9288346,174.195615525,166.63254345
2020,Акмолинская область,Пшеница,3703927.23,4127631.41,1130.0,stat_gov_kz_real,Wheat,231.56548795,227.73879764625,97.60036458333,165.46600046666666,906.4321537216824,880.988337850045,837.75632231405,751.7661576212475,312.4241666666667,229.10083333333333,289.9538020794767,0.0012597873466308,-0.0080705725732581,0.276060137702878,0.2732565470740767,19376478.22856872,16.80333333333333,38.461666666666666,246.525,591.8266666666667,1.0423529411764707,34.688235294117646,26.17058823529412,4.888235294117647,7.0,41.75294117647059,32.076470588235296,61.26470588235294,919.21,1111.94,1090.0,1040.3833333333332,1062.23,201.692128575,209.9288346,174.195615525
